name,family,category,size,seed,paradigm,solver,status,proved_optimal,objective,runtime_s,memory_peak_mb,best_at_10s,best_at_30s,best_at_60s,timeout_s
A_gap_320_1,gap,A,320,1,milp,scip,OPTIMAL,True,326,0.9841,0.0,326,326,326,600.0
A_gap_320_1,gap,A,320,1,milp,gurobi-ind,OPTIMAL,True,326,0.0826,55.53,326,326,326,600.0
A_gap_320_1,gap,A,320,1,milp,cplex-ind,OPTIMAL,True,326,0.2237,129.14,326,326,326,600.0
A_gap_320_1,gap,A,320,1,cp,gecode,ERROR,False,,18.9184,4021.5,,,,600.0
A_gap_320_1,gap,A,320,1,cp,cpsat,OPTIMAL,True,326,1.0529,156.82,326,326,326,600.0
A_gap_320_2,gap,A,320,2,omt,z3,TIMEOUT,False,,600.2213,3608.73,,,,600.0
A_gap_320_2,gap,A,320,2,omt,optimathsat,TIMEOUT,False,,600.0577,769.77,,,,600.0
A_gap_320_2,gap,A,320,2,milp,cbc,OPTIMAL,True,330,0.6248,194.42,330,330,330,600.0
A_gap_320_2,gap,A,320,2,milp,highs,OPTIMAL,True,330,1.3412,134.61,330,330,330,600.0
A_gap_320_2,gap,A,320,2,milp,scip,OPTIMAL,True,330,1.0996,0.0,330,330,330,600.0
A_gap_320_2,gap,A,320,2,milp,gurobi-ind,OPTIMAL,True,330,0.0899,52.97,330,330,330,600.0
A_gap_320_2,gap,A,320,2,milp,cplex-ind,OPTIMAL,True,330,0.2174,132.58,330,330,330,600.0
A_gap_320_2,gap,A,320,2,cp,gecode,ERROR,False,,20.6941,4021.95,,,,600.0
A_gap_320_2,gap,A,320,2,cp,cpsat,OPTIMAL,True,330,1.1671,163.44,330,330,330,600.0
A_knapsack_40_0,knapsack,A,40,0,omt,z3,OPTIMAL,True,328,0.1221,35.96,328,328,328,600.0
A_knapsack_40_0,knapsack,A,40,0,omt,optimathsat,OPTIMAL,True,328,0.1795,16.18,328,328,328,600.0
A_knapsack_40_0,knapsack,A,40,0,milp,cbc,OPTIMAL,True,328,0.0879,60.3,328,328,328,600.0
A_knapsack_40_0,knapsack,A,40,0,milp,highs,OPTIMAL,True,328,0.0075,0.0,328,328,328,600.0
