name,family,category,size,seed,paradigm,solver,status,proved_optimal,objective,runtime_s,memory_peak_mb,best_at_10s,best_at_30s,best_at_60s,timeout_s
B_jobshop_8_2,jobshop,B,8,2,milp,scip-bigm,OPTIMAL,True,46,1.9322,0.0,46,46,46,600.0
B_jobshop_8_2,jobshop,B,8,2,milp,gurobi-bigm,OPTIMAL,True,46,0.1175,57.87,46,46,46,600.0
B_jobshop_8_2,jobshop,B,8,2,milp,cplex-bigm,OPTIMAL,True,46,0.3116,62.74,46,46,46,600.0
B_jobshop_8_2,jobshop,B,8,2,milp,highs-hull,OPTIMAL,True,46,28.4486,97.31,,46,46,600.0
B_jobshop_8_2,jobshop,B,8,2,milp,gurobi-ind,OPTIMAL,True,46,0.0657,35.61,46,46,46,600.0
B_jobshop_8_2,jobshop,B,8,2,milp,cplex-ind,OPTIMAL,True,46,0.4141,89.18,46,46,46,600.0
B_jobshop_8_2,jobshop,B,8,2,cp,gecode,OPTIMAL,True,46,0.1745,35.07,46,46,46,600.0
B_jobshop_8_2,jobshop,B,8,2,cp,cpsat,OPTIMAL,True,46,0.0076,0.0,46,46,46,600.0
B_jobshop_9_0,jobshop,B,9,0,omt,z3,OPTIMAL,True,59,5.4702,40.25,59,59,59,600.0
B_jobshop_9_0,jobshop,B,9,0,omt,optimathsat,OPTIMAL,True,59,4.696,16.33,59,59,59,600.0
B_jobshop_9_0,jobshop,B,9,0,milp,cbc-bigm,OPTIMAL,True,59,343.2402,216.77,,,,600.0
B_jobshop_9_0,jobshop,B,9,0,milp,highs-bigm,OPTIMAL,True,59,94.6082,98.11,,,,600.0
B_jobshop_9_0,jobshop,B,9,0,milp,scip-bigm,OPTIMAL,True,59,505.5019,0.0,,,,600.0
B_jobshop_9_0,jobshop,B,9,0,milp,gurobi-bigm,OPTIMAL,True,59,0.321,59.36,59,59,59,600.0
B_jobshop_9_0,jobshop,B,9,0,milp,cplex-bigm,OPTIMAL,True,59,8.9478,64.37,59,59,59,600.0
B_jobshop_9_0,jobshop,B,9,0,milp,highs-hull,ERROR,False,,182.541,0.0,,,,600.0
B_jobshop_9_0,jobshop,B,9,0,milp,gurobi-ind,OPTIMAL,True,59,0.2905,35.91,59,59,59,600.0
B_jobshop_9_0,jobshop,B,9,0,milp,cplex-ind,OPTIMAL,True,59,7.7309,93.33,59,59,59,600.0
B_jobshop_9_0,jobshop,B,9,0,cp,gecode,OPTIMAL,True,59,9.2054,35.17,59,59,59,600.0
B_jobshop_9_0,jobshop,B,9,0,cp,cpsat,OPTIMAL,True,59,0.004,0.0,59,59,59,600.0
B_jobshop_9_1,jobshop,B,9,1,omt,z3,OPTIMAL,True,52,2.5214,37.66,52,52,52,600.0
B_jobshop_9_1,jobshop,B,9,1,omt,optimathsat,OPTIMAL,True,52,1.3312,12.45,52,52,52,600.0
B_jobshop_9_1,jobshop,B,9,1,milp,cbc-bigm,OPTIMAL,True,52,20.9989,119.27,,52,52,600.0
B_jobshop_9_1,jobshop,B,9,1,milp,highs-bigm,OPTIMAL,True,52,41.9003,83.96,,,52,600.0
B_jobshop_9_1,jobshop,B,9,1,milp,scip-bigm,OPTIMAL,True,52,17.6854,0.0,,52,52,600.0
B_jobshop_9_1,jobshop,B,9,1,milp,gurobi-bigm,OPTIMAL,True,52,0.1589,59.64,52,52,52,600.0
B_jobshop_9_1,jobshop,B,9,1,milp,cplex-bigm,OPTIMAL,True,52,1.4227,63.11,52,52,52,600.0
B_jobshop_9_1,jobshop,B,9,1,milp,highs-hull,ERROR,False,,189.247,0.0,,,,600.0
B_jobshop_9_1,jobshop,B,9,1,milp,gurobi-ind,OPTIMAL,True,52,0.193,35.76,52,52,52,600.0
B_jobshop_9_1,jobshop,B,9,1,milp,cplex-ind,OPTIMAL,True,52,14.2863,92.72,,52,52,600.0
B_jobshop_9_1,jobshop,B,9,1,cp,gecode,OPTIMAL,True,52,1.0708,35.2,52,52,52,600.0
B_jobshop_9_1,jobshop,B,9,1,cp,cpsat,OPTIMAL,True,52,0.0054,0.0,52,52,52,600.0
B_jobshop_9_2,jobshop,B,9,2,omt,z3,OPTIMAL,True,55,2.6135,37.81,55,55,55,600.0
B_jobshop_9_2,jobshop,B,9,2,omt,optimathsat,OPTIMAL,True,55,1.5098,12.6,55,55,55,600.0
B_jobshop_9_2,jobshop,B,9,2,milp,cbc-bigm,OPTIMAL,True,55,20.0287,123.36,,55,55,600.0
B_jobshop_9_2,jobshop,B,9,2,milp,highs-bigm,ERROR,False,,8.009,0.0,,,,600.0
B_jobshop_9_2,jobshop,B,9,2,milp,scip-bigm,OPTIMAL,True,55,11.1469,0.0,,55,55,600.0
B_jobshop_9_2,jobshop,B,9,2,milp,gurobi-bigm,OPTIMAL,True,55,1.4467,62.85,55,55,55,600.0
B_jobshop_9_2,jobshop,B,9,2,milp,cplex-bigm,OPTIMAL,True,55,0.7983,62.82,55,55,55,600.0
B_jobshop_9_2,jobshop,B,9,2,milp,highs-hull,OPTIMAL,True,55,203.8644,142.91,,,,600.0
B_jobshop_9_2,jobshop,B,9,2,milp,gurobi-ind,OPTIMAL,True,55,1.3124,37.62,55,55,55,600.0
B_jobshop_9_2,jobshop,B,9,2,milp,cplex-ind,OPTIMAL,True,55,2.2504,90.84,55,55,55,600.0
B_jobshop_9_2,jobshop,B,9,2,cp,gecode,OPTIMAL,True,55,0.8176,35.2,55,55,55,600.0
B_jobshop_9_2,jobshop,B,9,2,cp,cpsat,OPTIMAL,True,55,0.009,0.0,55,55,55,600.0
B_jobshop_10_0,jobshop,B,10,0,omt,z3,OPTIMAL,True,68,62.5108,73.5,,,,600.0
B_jobshop_10_0,jobshop,B,10,0,omt,optimathsat,OPTIMAL,True,68,123.2668,33.88,,,,600.0
B_jobshop_10_0,jobshop,B,10,0,milp,cbc-bigm,TIMEOUT,False,,630.184,0.0,,,,600.0
B_jobshop_10_0,jobshop,B,10,0,milp,highs-bigm,ERROR,False,,8.664,0.0,,,,600.0
B_jobshop_10_0,jobshop,B,10,0,milp,scip-bigm,TIMEOUT,False,,630.185,0.0,,,,600.0
B_jobshop_10_0,jobshop,B,10,0,milp,gurobi-bigm,OPTIMAL,True,68,0.6581,61.25,68,68,68,600.0
B_jobshop_10_0,jobshop,B,10,0,milp,cplex-bigm,OPTIMAL,True,68,58.113,72.46,,,68,600.0
B_jobshop_10_0,jobshop,B,10,0,milp,highs-hull,ERROR,False,,19.26,0.0,,,,600.0
B_jobshop_10_0,jobshop,B,10,0,milp,gurobi-ind,OPTIMAL,True,68,0.5943,37.05,68,68,68,600.0
B_jobshop_10_0,jobshop,B,10,0,milp,cplex-ind,OPTIMAL,True,68,219.6276,142.63,,,,600.0
B_jobshop_10_0,jobshop,B,10,0,cp,gecode,OPTIMAL,True,68,388.1067,35.35,68,68,68,600.0
B_jobshop_10_0,jobshop,B,10,0,cp,cpsat,OPTIMAL,True,68,0.0039,0.0,68,68,68,600.0
B_jobshop_10_1,jobshop,B,10,1,omt,z3,OPTIMAL,True,60,44.8583,52.13,,,60,600.0
B_jobshop_10_1,jobshop,B,10,1,omt,optimathsat,OPTIMAL,True,60,30.1885,22.42,,,60,600.0
B_jobshop_10_1,jobshop,B,10,1,milp,cbc-bigm,OPTIMAL,True,60,516.2007,297.62,,,,600.0
B_jobshop_10_1,jobshop,B,10,1,milp,highs-bigm,OPTIMAL,True,60,441.4138,152.95,,,,600.0
B_jobshop_10_1,jobshop,B,10,1,milp,scip-bigm,TIMEOUT,False,,630.18,0.0,,,,600.0
B_jobshop_10_1,jobshop,B,10,1,milp,gurobi-bigm,OPTIMAL,True,60,0.3019,60.87,60,60,60,600.0
B_jobshop_10_1,jobshop,B,10,1,milp,cplex-bigm,OPTIMAL,True,60,86.3689,74.41,,,,600.0
B_jobshop_10_1,jobshop,B,10,1,milp,highs-hull,TIMEOUT,False,,630.17,0.0,,,,600.0
B_jobshop_10_1,jobshop,B,10,1,milp,gurobi-ind,OPTIMAL,True,60,0.2628,36.62,60,60,60,600.0
B_jobshop_10_1,jobshop,B,10,1,milp,cplex-ind,OPTIMAL,True,60,340.708,160.57,,,,600.0
B_jobshop_10_1,jobshop,B,10,1,cp,gecode,OPTIMAL,True,60,23.5885,35.37,60,60,60,600.0
B_jobshop_10_1,jobshop,B,10,1,cp,cpsat,OPTIMAL,True,60,0.0054,0.0,60,60,60,600.0
B_jobshop_10_2,jobshop,B,10,2,omt,z3,OPTIMAL,True,61,17.9319,45.63,,61,61,600.0
B_jobshop_10_2,jobshop,B,10,2,omt,optimathsat,OPTIMAL,True,61,10.971,18.87,,61,61,600.0
B_jobshop_10_2,jobshop,B,10,2,milp,cbc-bigm,OPTIMAL,True,61,290.2908,267.91,,,,600.0
B_jobshop_10_2,jobshop,B,10,2,milp,highs-bigm,OPTIMAL,True,61,146.0416,115.06,,,,600.0
B_jobshop_10_2,jobshop,B,10,2,milp,scip-bigm,TIMEOUT,False,,630.156,0.0,,,,600.0
B_jobshop_10_2,jobshop,B,10,2,milp,gurobi-bigm,OPTIMAL,True,61,3.6225,64.71,61,61,61,600.0
B_jobshop_10_2,jobshop,B,10,2,milp,cplex-bigm,OPTIMAL,True,61,46.5621,68.48,,,61,600.0
B_jobshop_10_2,jobshop,B,10,2,milp,highs-hull,ERROR,False,,9.445,0.0,,,,600.0
B_jobshop_10_2,jobshop,B,10,2,milp,gurobi-ind,OPTIMAL,True,61,9.0406,41.98,61,61,61,600.0
B_jobshop_10_2,jobshop,B,10,2,milp,cplex-ind,OPTIMAL,True,61,25.9392,95.45,,61,61,600.0
B_jobshop_10_2,jobshop,B,10,2,cp,gecode,OPTIMAL,True,61,9.2669,35.41,61,61,61,600.0
B_jobshop_10_2,jobshop,B,10,2,cp,cpsat,OPTIMAL,True,61,0.0067,0.0,61,61,61,600.0
B_jobshop_7_3,jobshop,B,7,3,omt,z3,OPTIMAL,True,49,0.1698,36.0,49,49,49,600.0
B_jobshop_7_3,jobshop,B,7,3,omt,optimathsat,OPTIMAL,True,49,0.1703,8.55,49,49,49,600.0
B_jobshop_7_3,jobshop,B,7,3,milp,cbc-bigm,OPTIMAL,True,49,2.2587,107.61,49,49,49,600.0
B_jobshop_7_3,jobshop,B,7,3,milp,highs-bigm,OPTIMAL,True,49,1.1027,67.8,49,49,49,600.0
B_jobshop_7_3,jobshop,B,7,3,milp,scip-bigm,OPTIMAL,True,49,1.2403,0.0,49,49,49,600.0
B_jobshop_7_3,jobshop,B,7,3,milp,gurobi-bigm,OPTIMAL,True,49,0.1443,56.25,49,49,49,600.0
B_jobshop_7_3,jobshop,B,7,3,milp,cplex-bigm,OPTIMAL,True,49,0.3708,59.9,49,49,49,600.0
B_jobshop_7_3,jobshop,B,7,3,milp,highs-hull,OPTIMAL,True,49,6.6027,76.18,49,49,49,600.0
B_jobshop_7_3,jobshop,B,7,3,milp,gurobi-ind,OPTIMAL,True,49,0.0694,35.0,49,49,49,600.0
B_jobshop_7_3,jobshop,B,7,3,milp,cplex-ind,OPTIMAL,True,49,0.3298,88.18,49,49,49,600.0
B_jobshop_7_3,jobshop,B,7,3,cp,gecode,OPTIMAL,True,49,0.2162,34.9,49,49,49,600.0
B_jobshop_7_3,jobshop,B,7,3,cp,cpsat,OPTIMAL,True,49,0.1125,92.71,49,49,49,600.0
B_jobshop_7_4,jobshop,B,7,4,omt,z3,OPTIMAL,True,41,0.2159,36.1,41,41,41,600.0
B_jobshop_7_4,jobshop,B,7,4,omt,optimathsat,OPTIMAL,True,41,0.1685,8.52,41,41,41,600.0
B_jobshop_7_4,jobshop,B,7,4,milp,cbc-bigm,OPTIMAL,True,41,3.6352,108.61,41,41,41,600.0
B_jobshop_7_4,jobshop,B,7,4,milp,highs-bigm,OPTIMAL,True,41,2.1719,69.9,41,41,41,600.0
B_jobshop_7_4,jobshop,B,7,4,milp,scip-bigm,OPTIMAL,True,41,1.9258,0.0,41,41,41,600.0
B_jobshop_7_4,jobshop,B,7,4,milp,gurobi-bigm,OPTIMAL,True,41,0.0866,56.79,41,41,41,600.0
B_jobshop_7_4,jobshop,B,7,4,milp,cplex-bigm,OPTIMAL,True,41,0.1011,59.24,41,41,41,600.0
B_jobshop_7_4,jobshop,B,7,4,milp,highs-hull,OPTIMAL,True,41,5.1489,77.74,41,41,41,600.0
B_jobshop_7_4,jobshop,B,7,4,milp,gurobi-ind,OPTIMAL,True,41,0.0552,34.96,41,41,41,600.0
B_jobshop_7_4,jobshop,B,7,4,milp,cplex-ind,OPTIMAL,True,41,0.2803,88.01,41,41,41,600.0
B_jobshop_7_4,jobshop,B,7,4,cp,gecode,OPTIMAL,True,41,0.1158,15.09,41,41,41,600.0
B_jobshop_7_4,jobshop,B,7,4,cp,cpsat,OPTIMAL,True,41,0.0045,0.0,41,41,41,600.0
B_jobshop_7_5,jobshop,B,7,5,omt,z3,OPTIMAL,True,37,0.116,36.02,37,37,37,600.0
B_jobshop_7_5,jobshop,B,7,5,omt,optimathsat,OPTIMAL,True,37,0.1192,8.55,37,37,37,600.0
B_jobshop_7_5,jobshop,B,7,5,milp,cbc-bigm,OPTIMAL,True,37,1.6007,111.36,37,37,37,600.0
B_jobshop_7_5,jobshop,B,7,5,milp,highs-bigm,OPTIMAL,True,37,0.832,66.68,37,37,37,600.0
B_jobshop_7_5,jobshop,B,7,5,milp,scip-bigm,OPTIMAL,True,37,0.153,0.0,37,37,37,600.0
B_jobshop_7_5,jobshop,B,7,5,milp,gurobi-bigm,OPTIMAL,True,37,0.0688,56.77,37,37,37,600.0
B_jobshop_7_5,jobshop,B,7,5,milp,cplex-bigm,OPTIMAL,True,37,0.0741,59.23,37,37,37,600.0
B_jobshop_7_5,jobshop,B,7,5,milp,highs-hull,OPTIMAL,True,37,6.1238,75.27,37,37,37,600.0
B_jobshop_7_5,jobshop,B,7,5,milp,gurobi-ind,OPTIMAL,True,37,0.0139,0.0,37,37,37,600.0
B_jobshop_7_5,jobshop,B,7,5,milp,cplex-ind,OPTIMAL,True,37,0.2266,87.93,37,37,37,600.0
B_jobshop_7_5,jobshop,B,7,5,cp,gecode,OPTIMAL,True,37,0.1166,16.27,37,37,37,600.0
B_jobshop_7_5,jobshop,B,7,5,cp,cpsat,OPTIMAL,True,37,0.008,0.0,37,37,37,600.0
B_jobshop_7_6,jobshop,B,7,6,omt,z3,OPTIMAL,True,47,0.1157,35.98,47,47,47,600.0
